Log file open, 01/28/23 22:03:39
[2023.01.28-22.10.31:965][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_96 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:968][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_94 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:968][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_95 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:970][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_93 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:970][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_92 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:972][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_90 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:972][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_91 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:973][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_89 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:973][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_88 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:975][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_87 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:976][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_86 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:977][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_85 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:977][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_84 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:978][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_83 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:979][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_82 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:979][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_81 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:981][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_79 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:981][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_80 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:982][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_78 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:983][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_77 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:984][844]LogTexture: Display: Building textures: /Game/Maps/OrcValley/OrcValley.OrcValley:PersistentLevel.Landscape_2.Texture2D_76 (BGRA8, 256x256 x1x1x1) (Required Memory Estimate: 2.062492 MB), EncodeSpeed: Fast
[2023.01.28-22.10.31:991][844]LogTexture: Display: Building textures: /Game/Megascans/3D_Assets/Nordic_Beach_Rocks_vckqccbga_3d/Roughness_1K_vckqccbga.Roughness_1K_vckqccbga (TFO_BC4, 512x512 x1x1x1) (Required Memory Estimate: 43.562372 MB), EncodeSpeed: Fast
[2023.01.28-22.10.32:042][844]LogTexture: Display: Waiting for textures to be ready 90/110 (/Game/Megascans/3D_Assets/Nordic_Beach_Rocks_vckqccbga_3d/Roughness_1K_vckqccbga) ...
[2023.01.28-22.10.32:069][844]LogTexture: Display: Waiting for textures to be ready 91/110 (/Game/Megascans/3D_Assets/Nordic_Beach_Rocks_vckqccbga_3d/Normal_1K_LOD0_vckqccbga) ...
[2023.01.28-22.10.32:173][844]LogTexture: Display: Building textures: /Game/Megascans/3D_Assets/Nordic_Beach_Rocks_vckqccbga_3d/Normal_1K_LOD0_vckqccbga.Normal_1K_LOD0_vckqccbga (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 89.812488 MB), EncodeSpeed: Fast
[2023.01.28-22.10.32:196][844]LogTexture: Display: Building textures: /Game/AutoLandscape/Textures/T_Voronoi_Perturbed_4k.T_Voronoi_Perturbed_4k (TFO_AutoDXT, 4096x4096 x1x1x1) (Required Memory Estimate: 1216.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.32:216][844]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' exceeded budget of 2.000000s, reporting...
[2023.01.28-22.10.32:260][844]LogTexture: Display: Building textures: /Game/Megascans/3D_Assets/Nordic_Beach_Rocks_vckqccbga_3d/Albedo_1K_vckqccbga.Albedo_1K_vckqccbga (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 72.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.33:756][844]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' report submitted, and took 0.049977s
[2023.01.28-22.10.33:846][844]LogTexture: Display: Building textures: /Game/AutoLandscape/Textures/T_RGB_Mask.T_RGB_Mask (TFO_AutoDXT, 2048x2048 x1x1x1) (Required Memory Estimate: 288.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.33:968][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/Rocky_Forest_Ground_wdppfcs/T_RockyForestGround_wdppfcs_2K_ORDp.T_RockyForestGround_wdppfcs_2K_ORDp (TFO_DXT1, 2048x2048 x1x1x1) (Required Memory Estimate: 296.062483 MB), EncodeSpeed: Fast
[2023.01.28-22.10.34:783][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/MossyCreekStones/T_MossyCreekStones_R.T_MossyCreekStones_R (TFO_AutoDXT, 512x512 x1x1x1) (Required Memory Estimate: 28.270823 MB), EncodeSpeed: Fast
[2023.01.28-22.10.35:406][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/MossyCreekStones/T_MossyCreekStones_N.T_MossyCreekStones_N (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 89.812488 MB), EncodeSpeed: Fast
[2023.01.28-22.10.35:584][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/Rocky_Forest_Ground_wdppfcs/T_Rocky_Forest_Ground_wdppfcs_2K_N.T_Rocky_Forest_Ground_wdppfcs_2K_N (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 304.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.35:597][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/MossyCreekStones/T_MossyCreekStones_A.T_MossyCreekStones_A (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 72.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.36:079][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/Mossy_Grass_vcpoajjs/T_MossyGrass_vcpoajjs_2K_ORDp_2.T_MossyGrass_vcpoajjs_2K_ORDp_2 (TFO_DXT1, 2048x2048 x1x1x1) (Required Memory Estimate: 296.062483 MB), EncodeSpeed: Fast
[2023.01.28-22.10.36:244][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/Rocky_Forest_Ground_wdppfcs/T_Rocky_Forest_Ground_wdppfcs_2K_D.T_Rocky_Forest_Ground_wdppfcs_2K_D (TFO_DXT1, 2048x2048 x1x1x1) (Required Memory Estimate: 296.062483 MB), EncodeSpeed: Fast
[2023.01.28-22.10.36:460][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/Mossy_Grass_vcpoajjs/T_Mossy_Grass_vcpoajjs_2K_N_2.T_Mossy_Grass_vcpoajjs_2K_N_2 (TFO_BC5, 2048x2048 x1x1x1) (Required Memory Estimate: 304.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.37:139][844]LogTexture: Display: Building textures: /Game/Megascans/Surfaces/Mossy_Grass_vcpoajjs/T_Mossy_Grass_vcpoajjs_2K_D_2.T_Mossy_Grass_vcpoajjs_2K_D_2 (TFO_DXT1, 2048x2048 x1x1x1) (Required Memory Estimate: 296.062483 MB), EncodeSpeed: Fast
[2023.01.28-22.10.37:356][844]LogTexture: Display: Building textures: /Game/AutoLandscape/Textures/T_ColorVariationDistance.T_ColorVariationDistance (TFO_AutoDXT, 1024x1024 x1x1x1) (Required Memory Estimate: 72.062484 MB), EncodeSpeed: Fast
[2023.01.28-22.10.37:500][844]LogTexture: Display: Building textures: /Game/AutoLandscape/Textures/T_NormalVariation.T_NormalVariation (TFO_BC5, 1024x1024 x1x1x1) (Required Memory Estimate: 93.812488 MB), EncodeSpeed: Fast
[2023.01.28-22.10.37:601][844]LogTexture: Display: Waiting for textures to be ready 103/110 (/Game/Megascans/Surfaces/Mossy_Grass_vcpoajjs/T_Mossy_Grass_vcpoajjs_2K_D_2) ...
[2023.01.28-22.10.45:006][844]LogMeshUtilities: Finished distance field build in 7.1s - 126x126x56 sparse distance field, 1.1Mb total, 0.0Mb always loaded, 69% occupied, 6377 triangles, Nordic_Beach_Rocks_LOD0_vckqccbga
[2023.01.28-22.10.45:092][844]LogWorld: UWorld::CleanupWorld for OrcValley, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.10.45:093][844]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.10.45:548][844]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.01.28-22.10.45:564][844]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.01.28-22.10.45:730][844]LogAudio: Display: Audio Device (ID: 1) registered with world 'OrcValley'.
[2023.01.28-22.10.45:730][844]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.10.45:731][844]LogAIModule: Creating AISystem for world OrcValley
[2023.01.28-22.10.46:992][844]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2023.01.28-22.10.47:311][844]LogUObjectHash: Compacting FUObjectHashTables data took   0.68ms
[2023.01.28-22.10.47:322][844]Cmd: MAP CHECKDEP NOCLEARLOG
[2023.01.28-22.10.47:322][844]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0.256ms to complete.
[2023.01.28-22.10.47:322][844]LogFileHelpers: Loading map 'OrcValley' took 16.975
[2023.01.28-22.10.47:332][844]LogStall: Stall detector 'UAssetEditorSubsystem::OpenEditorForAsset' complete in 0.005296s (13.625591s overbudget)
[2023.01.28-22.11.22:336][723]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.28-22.11.22:348][723]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.28-22.11.22:348][723]PIE: New page: PIE session: OrcValley (Jan 28, 2023, 10:11:22 PM)
[2023.01.28-22.11.22:348][723]LogPlayLevel: Creating play world package: /Game/Maps/OrcValley/UEDPIE_0_OrcValley
[2023.01.28-22.11.22:415][723]LogPlayLevel: PIE: StaticDuplicateObject took: (0.067280s)
[2023.01.28-22.11.22:415][723]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/OrcValley/OrcValley.OrcValley to /Game/Maps/OrcValley/UEDPIE_0_OrcValley.OrcValley (0.067319s)
[2023.01.28-22.11.22:416][723]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.11.22:416][723]LogAIModule: Creating AISystem for world OrcValley
[2023.01.28-22.11.22:416][723]LogPlayLevel: PIE: World Init took: (0.000924s)
[2023.01.28-22.11.22:426][723]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.01.28-22.11.22:427][723]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.28-22.11.22:427][723]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.28-22.11.22:427][723]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.28-22.11.22:428][723]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.28-22.11.22:428][723]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.28-22.11.22:428][723]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.28-22.11.22:430][723]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.28-22.11.22:467][723]LogAudioMixer: Display: Using Audio Hardware Device Speakers (USB Audio Device)
[2023.01.28-22.11.22:467][723]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.28-22.11.22:467][723]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.28-22.11.22:467][723]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.28-22.11.22:468][723]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.01.28-22.11.22:468][723]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.01.28-22.11.22:470][723]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.01.28-22.11.22:470][723]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.01.28-22.11.22:470][723]LogInit: FAudioDevice initialized.
[2023.01.28-22.11.22:470][723]LogAudio: Display: Audio Device (ID: 3) registered with world 'OrcValley'.
[2023.01.28-22.11.22:473][723]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.28-22.11.22:477][723]LogWorld: Bringing World /Game/Maps/OrcValley/UEDPIE_0_OrcValley.OrcValley up for play (max tick rate 0) at 2023.01.28-22.11.22
[2023.01.28-22.11.22:477][723]LogWorld: Bringing up level for play took: 0.003795
[2023.01.28-22.11.22:480][723]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2023.01.28-22.11.22:482][723]PIE: Server logged in
[2023.01.28-22.11.22:482][723]PIE: Play in editor total start time 0.135 seconds.
[2023.01.28-22.12.16:143][640]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-22.12.16:143][640]LogWorld: BeginTearingDown for /Game/Maps/OrcValley/UEDPIE_0_OrcValley
[2023.01.28-22.12.16:143][640]LogWorld: UWorld::CleanupWorld for OrcValley, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.12.16:144][640]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.12.16:174][640]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.28-22.12.16:176][640]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.12.16:185][640]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.28-22.12.16:186][640]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.28-22.12.16:188][640]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.28-22.12.16:195][640]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-22.12.16:223][640]LogUObjectHash: Compacting FUObjectHashTables data took   0.76ms
[2023.01.28-22.12.16:338][641]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: ================================================
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Total job queries 494, among them cache hits 230 (46.56%)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Tracking 262 distinct input hashes that result in 177 distinct outputs (67.56%)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: RAM used: 1.70 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.21%
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Shaders Compiled: 129
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Jobs assigned 131, completed 129 (98.47%)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Average time worker was idle: 7.09 s
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Time job spent in pending queue: average 12.36 s, longest 26.47 s
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Job execution time: average 0.98 s, max 3.84 s
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Job life time (pending + execution): average 13.52 s, max 27.18
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 43.53 s
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Jobs were issued in 131 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Average processing rate: 2.96 jobs/sec
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Total thread time: 100.55 s
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Total thread preprocess time: 5.27 s
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Percentage time preprocessing: 5.24%
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Effective parallelization: 2.31 (times faster than compiling all shaders on one thread). Compare with number of workers: 3
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                 TVirtualTexturePSWorldHeight (compiled    3 times, average 1.68 sec, max 2.86 sec, min 0.73 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                      FLandscapeGrassWeightVS (compiled    3 times, average 1.39 sec, max 1.74 sec, min 0.89 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                     TVirtualTexturePSBaseColorNormalSpecular (compiled    3 times, average 1.28 sec, max 1.82 sec, min 0.55 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    5 times, average 1.18 sec, max 1.63 sec, min 0.66 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                      FLandscapeGrassWeightPS (compiled    3 times, average 1.11 sec, max 1.69 sec, min 0.49 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 5.87% of total time (compiled    5 times, average 1.18 sec, max 1.63 sec, min 0.66 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 5.53% of total time (compiled    6 times, average 0.93 sec, max 1.21 sec, min 0.59 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                                 FLumenCardVS - 5.17% of total time (compiled    6 times, average 0.87 sec, max 1.36 sec, min 0.58 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                 TVirtualTexturePSWorldHeight - 5.00% of total time (compiled    3 times, average 1.68 sec, max 2.86 sec, min 0.73 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 4.92% of total time (compiled    5 times, average 0.99 sec, max 2.29 sec, min 0.33 sec)
[2023.01.28-22.14.06:713][475]LogShaderCompilers: Display: ================================================
[2023.01.28-22.14.09:418][563]LogAssetEditorSubsystem: Opening Asset editor for MaterialInstanceConstant /Game/Materials/MI_Landscape_OrcValley.MI_Landscape_OrcValley
[2023.01.28-22.14.09:554][563]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.14.11:354][563]LogViewport: Scene viewport resized to 1335x902, mode Windowed.
[2023.01.28-22.14.11:382][563]LogSlate: Took 0.000263 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.28-22.14.20:808][772]LogSlate: Window 'MI_Landscape_OrcValley' being destroyed
[2023.01.28-22.14.20:835][772]LogSlate: Window 'MI_Landscape_OrcValley' being destroyed
[2023.01.28-22.14.20:879][772]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.28-22.14.20:879][772]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-22.14.42:905][301]LogAssetEditorSubsystem: Opening Asset editor for AnimSequence /Game/Characters/Metin_Characters/Male/Warrior/Animations/Idle/Idle_No_Weapon.Idle_No_Weapon
[2023.01.28-22.14.43:123][301]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.14.43:182][301]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_7:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-22.14.44:529][301]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.14.45:025][301]LogSlate: Took 0.015051 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/FontAwesome.ttf' (139K)
[2023.01.28-22.14.45:207][301]LogUObjectGlobals: Warning: Failed to find object 'Class /Script/ApexDestruction.DestructibleMesh'
[2023.01.28-22.14.45:229][301]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.14.45:415][301]LogViewport: Scene viewport resized to 1141x538, mode Windowed.
[2023.01.28-22.14.45:609][301]LogContentBrowser: Verbose: The majority of assets in the view are of type: /Script/Engine.AnimSequence
[2023.01.28-22.19.04:202][295]LogAssetEditorSubsystem: Opening Asset editor for SkeletalMesh /Game/Characters/Metin_Characters/Male/Warrior/Models/Body/Warrior_Novice.Warrior_Novice
[2023.01.28-22.19.05:120][295]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-22.19.05:139][295]LogActorComponent: RegisterComponentWithWorld: (/Engine/Transient.World_12:PersistentLevel.AnimationEditorPreviewActor_0.DebugSkelMeshComponent_0) Already registered. Aborting.
[2023.01.28-22.19.05:724][295]LogViewport: Scene viewport resized to 1141x866, mode Windowed.
[2023.01.28-22.19.05:943][296]LogSlate: Took 0.036674 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: ================================================
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Total job queries 521, among them cache hits 235 (45.11%)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Tracking 286 distinct input hashes that result in 195 distinct outputs (68.18%)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: RAM used: 1.84 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.22%
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Shaders Compiled: 135
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Jobs assigned 135, completed 135 (100.00%)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Average time worker was idle: 6.98 s
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Time job spent in pending queue: average 12.00 s, longest 26.47 s
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Job execution time: average 0.98 s, max 3.84 s
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Job life time (pending + execution): average 12.98 s, max 27.18
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 45.72 s
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Jobs were issued in 135 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Average processing rate: 2.95 jobs/sec
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Total thread time: 105.58 s
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Total thread preprocess time: 5.56 s
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Percentage time preprocessing: 5.27%
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Effective parallelization: 2.31 (times faster than compiling all shaders on one thread). Compare with number of workers: 3
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                 TVirtualTexturePSWorldHeight (compiled    3 times, average 1.68 sec, max 2.86 sec, min 0.73 sec)
[2023.01.28-22.19.05:980][297]LogShaderCompilers: Display:                                      FLandscapeGrassWeightVS (compiled    3 times, average 1.39 sec, max 1.74 sec, min 0.89 sec)
